country,year,type,age,f,m,total
Andorra,2009,sp,014,0,0,0
Andorra,2009,sp,1524,0,0,0
Andorra,2009,sp,2534,0,0,0
Andorra,2009,sp,3544,1,0,1
Andorra,2009,sp,4554,0,1,1
Andorra,2009,sp,5564,0,0,0
Andorra,2009,sp,65,0,0,0
Andorra,2010,ep,014,0,0,0
Andorra,2010,ep,1524,0,0,0
Andorra,2010,ep,2534,0,0,0
Andorra,2010,ep,3544,1,0,1
Andorra,2010,ep,4554,0,2,2
Andorra,2010,ep,5564,0,0,0
Andorra,2010,ep,65,0,0,0
Andorra,2010,sn,014,0,0,0
Andorra,2010,sn,1524,1,0,1
Andorra,2010,sn,2534,0,0,0
Andorra,2010,sn,3544,1,0,1
Andorra,2010,sn,4554,0,1,1
Andorra,2010,sn,5564,0,0,0
Andorra,2010,sn,65,0,1,1
Andorra,2010,sp,014,0,0,0
Andorra,2010,sp,1524,0,0,0
Andorra,2010,sp,2534,0,0,0
Andorra,2010,sp,3544,0,0,0
Andorra,2010,sp,4554,0,0,0
Andorra,2010,sp,5564,0,0,0
Andorra,2010,sp,65,0,0,0
Andorra,2011,ep,014,0,0,0
Andorra,2011,ep,1524,0,0,0
Andorra,2011,ep,2534,0,0,0
Andorra,2011,ep,3544,0,0,0
Andorra,2011,ep,4554,0,0,0
Andorra,2011,ep,5564,0,0,0
Andorra,2011,ep,65,0,0,0
Andorra,2011,sn,014,0,0,0
Andorra,2011,sn,1524,0,0,0
Andorra,2011,sn,2534,1,0,1
Andorra,2011,sn,3544,1,0,1
Andorra,2011,sn,4554,0,0,0
Andorra,2011,sn,5564,0,0,0
Andorra,2011,sn,65,0,0,0
Andorra,2011,sp,014,0,0,0
Andorra,2011,sp,1524,0,0,0
Andorra,2011,sp,2534,0,0,0
Andorra,2011,sp,3544,0,0,0
Andorra,2011,sp,4554,0,1,1
Andorra,2011,sp,5564,0,0,0
Andorra,2011,sp,65,0,0,0
Andorra,2012,ep,014,0,0,0
Andorra,2012,ep,1524,0,0,0
Andorra,2012,ep,2534,0,1,1
Andorra,2012,ep,3544,1,0,1
Andorra,2012,ep,4554,0,0,0
Andorra,2012,ep,5564,0,0,0
Andorra,2012,ep,65,0,1,1
Andorra,2012,sn,014,0,0,0
Andorra,2012,sn,1524,0,0,0
Andorra,2012,sn,2534,0,0,0
Andorra,2012,sn,3544,0,1,1
Andorra,2012,sn,4554,1,0,1
Andorra,2012,sn,5564,0,0,0
Andorra,2012,sn,65,0,1,1
Andorra,2012,sp,014,0,0,0
Andorra,2012,sp,1524,0,0,0
Andorra,2012,sp,2534,0,0,0
Andorra,2012,sp,3544,0,0,0
Andorra,2012,sp,4554,0,0,0
Andorra,2012,sp,5564,0,1,1
Andorra,2012,sp,65,0,1,1
Andorra,2013,rel,014,0,0,0
Andorra,2013,rel,1524,0,0,0
Andorra,2013,rel,2534,0,0,0
Andorra,2013,rel,3544,1,1,2
Andorra,2013,rel,4554,0,2,2
Andorra,2013,rel,5564,0,1,1
Andorra,2013,rel,65,0,0,0
Angola,1995,sp,014,371,386,757
Angola,1995,sp,1524,707,724,1431
Angola,1995,sp,2534,443,562,1005
Angola,1995,sp,3544,264,346,610
Angola,1995,sp,4554,248,224,472
Angola,1995,sp,5564,130,155,285
Angola,1995,sp,65,18,14,32
Angola,1996,sp,014,388,360,748
Angola,1996,sp,1524,1066,1036,2102
Angola,1996,sp,2534,963,926,1889
Angola,1996,sp,3544,615,1027,1642
Angola,1996,sp,4554,370,469,839
Angola,1996,sp,5564,242,272,514
Angola,1996,sp,65,113,169,282
Angola,1997,sp,014,431,419,850
Angola,1997,sp,1524,1165,913,2078
Angola,1997,sp,2534,1007,1026,2033
Angola,1997,sp,3544,627,819,1446
Angola,1997,sp,4554,411,507,918
Angola,1997,sp,5564,234,304,538
Angola,1997,sp,65,145,193,338
Angola,1998,sp,014,297,240,537
Angola,1998,sp,1524,1084,915,1999
Angola,1998,sp,2534,970,950,1920
Angola,1998,sp,3544,623,839,1462
Angola,1998,sp,4554,319,470,789
Angola,1998,sp,5564,169,219,388
Angola,1998,sp,65,92,135,227
Angola,1999,sp,014,459,391,850
Angola,1999,sp,1524,1197,1134,2331
Angola,1999,sp,2534,1157,1237,2394
Angola,1999,sp,3544,743,973,1716
Angola,1999,sp,4554,474,518,992
Angola,1999,sp,5564,217,314,531
Angola,1999,sp,65,194,234,428
Angola,2000,sp,014,247,186,433
Angola,2000,sp,1524,1142,999,2141
Angola,2000,sp,2534,1091,1003,2094
Angola,2000,sp,3544,844,912,1756
Angola,2000,sp,4554,417,482,899
Angola,2000,sp,5564,200,312,512
Angola,2000,sp,65,120,194,314
Angola,2001,sp,014,279,230,509
Angola,2001,sp,1524,993,892,1885
Angola,2001,sp,2534,869,752,1621
Angola,2001,sp,3544,647,648,1295
Angola,2001,sp,4554,323,420,743
Angola,2001,sp,5564,200,197,397
Angola,2001,sp,65,182,173,355
Angola,2002,sp,014,640,435,1075
Angola,2002,sp,1524,2610,2223,4833
Angola,2002,sp,2534,2208,2292,4500
Angola,2002,sp,3544,1600,1915,3515
Angola,2002,sp,4554,972,1187,2159
Angola,2002,sp,5564,533,624,1157
Angola,2002,sp,65,305,444,749
Angola,2003,sp,014,591,409,1000
Angola,2003,sp,1524,3078,2355,5433
Angola,2003,sp,2534,2641,2598,5239
Angola,2003,sp,3544,1747,1908,3655
Angola,2003,sp,4554,1157,1090,2247
Angola,2003,sp,5564,395,512,907
Angola,2003,sp,65,129,361,490
Angola,2004,sp,014,733,554,1287
Angola,2004,sp,1524,3198,2684,5882
Angola,2004,sp,2534,2772,2659,5431
Angola,2004,sp,3544,1854,1998,3852
Angola,2004,sp,4554,1029,1196,2225
Angola,2004,sp,5564,505,561,1066
Angola,2004,sp,65,269,321,590
Angola,2005,sp,014,704,520,1224
Angola,2005,sp,1524,2926,2549,5475
Angola,2005,sp,2534,2682,2797,5479
Angola,2005,sp,3544,1797,1918,3715
Angola,2005,sp,4554,1138,1255,2393
Angola,2005,sp,5564,581,665,1246
Angola,2005,sp,65,417,461,878
Angola,2006,sp,014,689,540,1229
Angola,2006,sp,1524,2851,2632,5483
Angola,2006,sp,2534,2892,3049,5941
Angola,2006,sp,3544,1990,2182,4172
Angola,2006,sp,4554,1223,1397,2620
Angola,2006,sp,5564,583,729,1312
Angola,2006,sp,65,314,428,742
Angola,2007,sp,014,703,484,1187
Angola,2007,sp,1524,2943,2824,5767
Angola,2007,sp,2534,2721,3197,5918
Angola,2007,sp,3544,1812,2255,4067
Angola,2007,sp,4554,1041,1357,2398
Angola,2007,sp,5564,554,699,1253
Angola,2007,sp,65,367,465,832
Angola,2008,sp,014,512,367,879
Angola,2008,sp,1524,3199,2970,6169
Angola,2008,sp,2534,2786,3493,6279
Angola,2008,sp,3544,2082,2418,4500
Angola,2008,sp,4554,1209,1480,2689
Angola,2008,sp,5564,556,733,1289
Angola,2008,sp,65,337,420,757
Angola,2009,sp,014,568,392,960
Angola,2009,sp,1524,3152,3054,6206
Angola,2009,sp,2534,2798,3600,6398
Angola,2009,sp,3544,1790,2420,4210
Angola,2009,sp,4554,1069,1590,2659
Angola,2009,sp,5564,572,748,1320
Angola,2009,sp,65,272,463,735
Angola,2010,sp,014,558,448,1006
Angola,2010,sp,1524,2763,2900,5663
Angola,2010,sp,2534,2594,3584,6178
Angola,2010,sp,3544,1688,2415,4103
Angola,2010,sp,4554,958,1424,2382
Angola,2010,sp,5564,482,691,1173
Angola,2010,sp,65,286,355,641
Angola,2011,ep,014,64,36,100
Angola,2011,sn,014,2165,2466,4631
Angola,2011,sp,014,708,501,1209
Angola,2011,sp,1524,2731,3000,5731
Angola,2011,sp,2534,2563,3792,6355
Angola,2011,sp,3544,1683,2386,4069
Angola,2011,sp,4554,1006,1395,2401
Angola,2011,sp,5564,457,680,1137
Angola,2011,sp,65,346,455,801
Angola,2012,sp,014,592,390,982
Angola,2012,sp,1524,2501,2804,5305
Angola,2012,sp,2534,2540,3627,6167
Angola,2012,sp,3544,1617,2529,4146
Angola,2012,sp,4554,1028,1427,2455
Angola,2012,sp,5564,529,732,1261
Angola,2012,sp,65,384,424,808
Angola,2013,rel,014,626,486,1112
Angola,2013,rel,1524,2644,2992,5636
Angola,2013,rel,2534,2480,3790,6270
Angola,2013,rel,3544,1671,2632,4303
Angola,2013,rel,4554,991,1433,2424
Angola,2013,rel,5564,481,735,1216
Angola,2013,rel,65,314,386,700
Anguilla,2003,sp,3544,1,NA,NA
Anguilla,2004,sp,014,0,0,0
Anguilla,2004,sp,1524,0,0,0
Anguilla,2004,sp,2534,0,0,0
Anguilla,2004,sp,3544,0,0,0
Anguilla,2004,sp,4554,0,0,0
Anguilla,2004,sp,5564,0,0,0
Anguilla,2004,sp,65,0,0,0
Anguilla,2010,ep,014,0,0,0
Anguilla,2010,ep,1524,0,0,0
Anguilla,2010,ep,2534,0,0,0
Anguilla,2010,ep,3544,0,0,0
Anguilla,2010,ep,4554,0,0,0
Anguilla,2010,ep,5564,0,0,0
Anguilla,2010,ep,65,0,0,0
Anguilla,2010,sn,014,0,0,0
Anguilla,2010,sn,1524,0,0,0
Anguilla,2010,sn,2534,0,0,0
Anguilla,2010,sn,3544,0,0,0
Anguilla,2010,sn,4554,0,0,0
Anguilla,2010,sn,5564,0,0,0
Anguilla,2010,sn,65,0,0,0
Anguilla,2010,sp,014,0,0,0
Anguilla,2010,sp,1524,0,0,0
Anguilla,2010,sp,2534,0,0,0
Anguilla,2010,sp,3544,0,0,0
Anguilla,2010,sp,4554,0,0,0
Anguilla,2010,sp,5564,0,0,0
Anguilla,2010,sp,65,0,1,1
Anguilla,2011,ep,014,0,0,0
Anguilla,2011,ep,1524,0,0,0
Anguilla,2011,ep,2534,0,0,0
Anguilla,2011,ep,3544,0,0,0
Anguilla,2011,ep,4554,0,0,0
Anguilla,2011,ep,5564,0,0,0
Anguilla,2011,ep,65,0,0,0
Anguilla,2011,sn,014,0,0,0
Anguilla,2011,sn,1524,0,0,0
Anguilla,2011,sn,2534,0,0,0
Anguilla,2011,sn,3544,0,0,0
Anguilla,2011,sn,4554,0,0,0
Anguilla,2011,sn,5564,0,0,0
Anguilla,2011,sn,65,0,0,0
Anguilla,2011,sp,014,0,0,0
Anguilla,2011,sp,1524,0,0,0
Anguilla,2011,sp,2534,0,0,0
Anguilla,2011,sp,3544,0,0,0
Anguilla,2011,sp,4554,0,0,0
Anguilla,2011,sp,5564,0,0,0
Anguilla,2011,sp,65,0,0,0
Anguilla,2012,ep,014,0,0,0
Anguilla,2012,ep,1524,0,0,0
Anguilla,2012,ep,2534,0,0,0
Anguilla,2012,ep,3544,0,0,0
Anguilla,2012,ep,4554,0,0,0
Anguilla,2012,ep,5564,0,0,0
Anguilla,2012,ep,65,0,0,0
Anguilla,2012,sn,014,0,0,0
Anguilla,2012,sn,1524,0,0,0
Anguilla,2012,sn,2534,0,0,0
Anguilla,2012,sn,3544,0,0,0
Anguilla,2012,sn,4554,0,0,0
Anguilla,2012,sn,5564,0,0,0
Anguilla,2012,sn,65,0,0,0
Anguilla,2012,sp,014,0,0,0
Anguilla,2012,sp,1524,0,0,0
Anguilla,2012,sp,2534,0,0,0
Anguilla,2012,sp,3544,0,0,0
Anguilla,2012,sp,4554,0,0,0
Anguilla,2012,sp,5564,0,0,0
Anguilla,2012,sp,65,0,0,0
Anguilla,2013,rel,014,0,0,0
Anguilla,2013,rel,1524,0,0,0
Anguilla,2013,rel,2534,0,0,0
Anguilla,2013,rel,3544,0,0,0
Anguilla,2013,rel,4554,0,0,0
Anguilla,2013,rel,5564,0,0,0
Anguilla,2013,rel,65,0,0,0
Antigua and Barbuda,1996,sp,014,0,0,0
Antigua and Barbuda,1996,sp,1524,0,0,0
Antigua and Barbuda,1996,sp,2534,0,0,0
Antigua and Barbuda,1996,sp,3544,1,0,1
Antigua and Barbuda,1996,sp,4554,0,1,1
Antigua and Barbuda,1996,sp,5564,0,0,0
Antigua and Barbuda,1996,sp,65,0,0,0
Antigua and Barbuda,2000,sp,014,1,0,1
Antigua and Barbuda,2000,sp,1524,1,0,1
Antigua and Barbuda,2000,sp,2534,1,0,1
Antigua and Barbuda,2000,sp,3544,0,0,0
Antigua and Barbuda,2000,sp,4554,0,0,0
Antigua and Barbuda,2000,sp,5564,0,0,0
Antigua and Barbuda,2000,sp,65,0,1,1
Antigua and Barbuda,2001,sp,014,0,NA,NA
Antigua and Barbuda,2001,sp,1524,1,NA,NA
Antigua and Barbuda,2001,sp,2534,0,NA,NA
Antigua and Barbuda,2001,sp,3544,0,NA,NA
Antigua and Barbuda,2001,sp,4554,0,NA,NA
Antigua and Barbuda,2001,sp,5564,0,NA,NA
Antigua and Barbuda,2001,sp,65,0,NA,NA
Antigua and Barbuda,2002,sp,014,2,0,2
Antigua and Barbuda,2002,sp,1524,0,0,0
Antigua and Barbuda,2002,sp,2534,1,1,2
Antigua and Barbuda,2002,sp,3544,0,0,0
Antigua and Barbuda,2002,sp,4554,0,0,0
Antigua and Barbuda,2002,sp,5564,0,0,0
Antigua and Barbuda,2002,sp,65,0,0,0
Antigua and Barbuda,2003,sp,014,0,0,0
Antigua and Barbuda,2003,sp,1524,0,0,0
Antigua and Barbuda,2003,sp,2534,0,1,1
Antigua and Barbuda,2003,sp,3544,0,0,0
Antigua and Barbuda,2003,sp,4554,0,0,0
Antigua and Barbuda,2003,sp,5564,0,0,0
Antigua and Barbuda,2003,sp,65,0,0,0
Antigua and Barbuda,2005,sp,1524,2,NA,NA
Antigua and Barbuda,2005,sp,2534,2,NA,NA
Antigua and Barbuda,2005,sp,3544,NA,1,NA
Antigua and Barbuda,2005,sp,4554,NA,1,NA
Antigua and Barbuda,2006,sn,014,0,0,0
Antigua and Barbuda,2006,sn,1524,0,0,0
Antigua and Barbuda,2006,sn,2534,0,1,1
Antigua and Barbuda,2006,sn,3544,0,1,1
Antigua and Barbuda,2006,sn,4554,0,0,0
Antigua and Barbuda,2006,sn,5564,0,2,2
Antigua and Barbuda,2006,sn,65,0,0,0
Antigua and Barbuda,2007,ep,014,0,0,0
Antigua and Barbuda,2007,ep,1524,0,0,0
Antigua and Barbuda,2007,ep,2534,0,0,0
Antigua and Barbuda,2007,ep,3544,0,0,0
Antigua and Barbuda,2007,ep,4554,0,0,0
Antigua and Barbuda,2007,ep,5564,0,0,0
Antigua and Barbuda,2007,ep,65,0,0,0
Antigua and Barbuda,2007,sn,014,0,0,0
Antigua and Barbuda,2007,sn,1524,0,NA,NA
Antigua and Barbuda,2007,sn,2534,0,0,0
Antigua and Barbuda,2007,sn,3544,0,0,0
Antigua and Barbuda,2007,sn,4554,0,0,0
Antigua and Barbuda,2007,sn,5564,0,0,0
Antigua and Barbuda,2007,sn,65,0,0,0
Antigua and Barbuda,2007,sp,014,0,0,0
Antigua and Barbuda,2007,sp,1524,0,0,0
Antigua and Barbuda,2007,sp,2534,0,0,0
Antigua and Barbuda,2007,sp,3544,0,0,0
Antigua and Barbuda,2007,sp,4554,0,1,1
Antigua and Barbuda,2007,sp,5564,0,1,1
Antigua and Barbuda,2007,sp,65,0,0,0
Antigua and Barbuda,2008,ep,014,0,0,0
Antigua and Barbuda,2008,ep,1524,0,0,0
Antigua and Barbuda,2008,ep,2534,0,0,0
Antigua and Barbuda,2008,ep,3544,0,0,0
Antigua and Barbuda,2008,ep,4554,0,0,0
Antigua and Barbuda,2008,ep,5564,0,0,0
Antigua and Barbuda,2008,ep,65,0,0,0
Antigua and Barbuda,2008,sn,014,0,0,0
Antigua and Barbuda,2008,sn,1524,0,0,0
Antigua and Barbuda,2008,sn,2534,0,0,0
Antigua and Barbuda,2008,sn,3544,0,0,0
Antigua and Barbuda,2008,sn,4554,0,0,0
Antigua and Barbuda,2008,sn,5564,0,0,0
Antigua and Barbuda,2008,sn,65,0,0,0
Antigua and Barbuda,2008,sp,014,0,0,0
Antigua and Barbuda,2008,sp,1524,0,0,0
Antigua and Barbuda,2008,sp,2534,0,0,0
Antigua and Barbuda,2008,sp,3544,0,0,0
Antigua and Barbuda,2008,sp,4554,0,1,1
Antigua and Barbuda,2008,sp,5564,0,0,0
Antigua and Barbuda,2008,sp,65,0,0,0
Antigua and Barbuda,2009,ep,014,0,0,0
Antigua and Barbuda,2009,ep,1524,0,0,0
Antigua and Barbuda,2009,ep,2534,0,0,0
Antigua and Barbuda,2009,ep,3544,0,0,0
Antigua and Barbuda,2009,ep,4554,0,0,0
Antigua and Barbuda,2009,ep,5564,0,0,0
Antigua and Barbuda,2009,ep,65,0,0,0
Antigua and Barbuda,2009,sn,014,0,0,0
Antigua and Barbuda,2009,sn,1524,0,0,0
Antigua and Barbuda,2009,sn,2534,0,0,0
Antigua and Barbuda,2009,sn,3544,0,0,0
Antigua and Barbuda,2009,sn,4554,0,0,0
Antigua and Barbuda,2009,sn,5564,0,0,0
Antigua and Barbuda,2009,sn,65,0,1,1
Antigua and Barbuda,2009,sp,014,0,0,0
Antigua and Barbuda,2009,sp,1524,0,0,0
Antigua and Barbuda,2009,sp,2534,0,1,1
Antigua and Barbuda,2009,sp,3544,0,1,1
Antigua and Barbuda,2009,sp,4554,0,0,0
Antigua and Barbuda,2009,sp,5564,0,0,0
Antigua and Barbuda,2009,sp,65,0,0,0
Antigua and Barbuda,2010,ep,014,0,0,0
Antigua and Barbuda,2010,ep,1524,0,0,0
Antigua and Barbuda,2010,ep,2534,0,0,0
Antigua and Barbuda,2010,ep,3544,0,0,0
Antigua and Barbuda,2010,ep,4554,0,0,0
Antigua and Barbuda,2010,ep,5564,0,0,0
Antigua and Barbuda,2010,ep,65,0,0,0
Antigua and Barbuda,2010,sn,014,0,0,0
Antigua and Barbuda,2010,sn,1524,0,0,0
Antigua and Barbuda,2010,sn,2534,0,0,0
Antigua and Barbuda,2010,sn,3544,0,0,0
Antigua and Barbuda,2010,sn,4554,0,0,0
Antigua and Barbuda,2010,sn,5564,0,0,0
Antigua and Barbuda,2010,sn,65,0,0,0
Antigua and Barbuda,2010,sp,014,0,0,0
Antigua and Barbuda,2010,sp,1524,0,0,0
Antigua and Barbuda,2010,sp,2534,1,2,3
Antigua and Barbuda,2010,sp,3544,0,0,0
Antigua and Barbuda,2010,sp,4554,0,2,2
Antigua and Barbuda,2010,sp,5564,0,1,1
Antigua and Barbuda,2010,sp,65,0,0,0
Antigua and Barbuda,2011,ep,014,0,0,0
Antigua and Barbuda,2011,ep,1524,0,0,0
Antigua and Barbuda,2011,ep,2534,0,0,0
Antigua and Barbuda,2011,ep,3544,0,0,0
Antigua and Barbuda,2011,ep,4554,0,0,0
Antigua and Barbuda,2011,ep,5564,0,0,0
Antigua and Barbuda,2011,ep,65,0,0,0
Antigua and Barbuda,2011,sn,014,0,0,0
Antigua and Barbuda,2011,sn,1524,0,0,0
Antigua and Barbuda,2011,sn,2534,0,0,0
Antigua and Barbuda,2011,sn,3544,0,0,0
Antigua and Barbuda,2011,sn,4554,0,0,0
Antigua and Barbuda,2011,sn,5564,0,0,0
Antigua and Barbuda,2011,sn,65,0,0,0
Antigua and Barbuda,2011,sp,014,0,0,0
Antigua and Barbuda,2011,sp,1524,1,0,1
Antigua and Barbuda,2011,sp,2534,0,1,1
Antigua and Barbuda,2011,sp,3544,0,1,1
Antigua and Barbuda,2011,sp,4554,0,3,3
Antigua and Barbuda,2011,sp,5564,0,1,1
Antigua and Barbuda,2011,sp,65,0,1,1
Antigua and Barbuda,2012,ep,014,0,0,0
Antigua and Barbuda,2012,ep,1524,0,0,0
Antigua and Barbuda,2012,ep,2534,0,0,0
Antigua and Barbuda,2012,ep,3544,0,0,0
Antigua and Barbuda,2012,ep,4554,0,1,1
Antigua and Barbuda,2012,ep,5564,0,0,0
Antigua and Barbuda,2012,ep,65,0,0,0
Antigua and Barbuda,2012,sn,014,0,0,0
Antigua and Barbuda,2012,sn,1524,0,0,0
Antigua and Barbuda,2012,sn,2534,0,0,0
Antigua and Barbuda,2012,sn,3544,0,1,1
Antigua and Barbuda,2012,sn,4554,0,0,0
Antigua and Barbuda,2012,sn,5564,0,0,0
Antigua and Barbuda,2012,sn,65,0,0,0
Antigua and Barbuda,2012,sp,014,0,0,0
Antigua and Barbuda,2012,sp,1524,0,0,0
Antigua and Barbuda,2012,sp,2534,0,0,0
Antigua and Barbuda,2012,sp,3544,0,0,0
Antigua and Barbuda,2012,sp,4554,0,1,1
Antigua and Barbuda,2012,sp,5564,0,0,0
Antigua and Barbuda,2012,sp,65,0,0,0
Antigua and Barbuda,2013,rel,014,0,1,1
Antigua and Barbuda,2013,rel,1524,0,1,1
Antigua and Barbuda,2013,rel,2534,0,1,1
Antigua and Barbuda,2013,rel,3544,0,2,2
Antigua and Barbuda,2013,rel,4554,0,2,2
Antigua and Barbuda,2013,rel,5564,0,1,1
Antigua and Barbuda,2013,rel,65,1,1,2
Argentina,1996,sp,014,107,113,220
Argentina,1996,sp,1524,643,611,1254
Argentina,1996,sp,2534,591,535,1126
Argentina,1996,sp,3544,528,338,866
Argentina,1996,sp,4554,546,276,822
Argentina,1996,sp,5564,520,230,750
Argentina,1996,sp,65,463,286,749
Argentina,1997,sp,014,133,96,229
Argentina,1997,sp,1524,566,580,1146
Argentina,1997,sp,2534,511,600,1111
Argentina,1997,sp,3544,336,523,859
Argentina,1997,sp,4554,240,489,729
Argentina,1997,sp,5564,199,417,616
Argentina,1997,sp,65,234,393,627
Argentina,1998,sp,014,94,84,178
Argentina,1998,sp,1524,558,578,1136
Argentina,1998,sp,2534,498,571,1069
Argentina,1998,sp,3544,271,463,734
Argentina,1998,sp,4554,229,476,705
Argentina,1998,sp,5564,207,387,594
Argentina,1998,sp,65,276,370,646
Argentina,1999,sp,014,108,90,198
Argentina,1999,sp,1524,502,490,992
Argentina,1999,sp,2534,442,546,988
Argentina,1999,sp,3544,292,435,727
Argentina,1999,sp,4554,210,464,674
Argentina,1999,sp,5564,177,384,561
Argentina,1999,sp,65,249,380,629
Argentina,2000,sp,014,121,97,218
Argentina,2000,sp,1524,544,278,822
Argentina,2000,sp,2534,479,594,1073
Argentina,2000,sp,3544,262,402,664
Argentina,2000,sp,4554,230,419,649
Argentina,2000,sp,5564,179,368,547
Argentina,2000,sp,65,216,330,546
Argentina,2001,sp,014,85,78,163
Argentina,2001,sp,1524,674,682,1356
Argentina,2001,sp,2534,561,611,1172
Argentina,2001,sp,3544,303,495,798
Argentina,2001,sp,4554,242,471,713
Argentina,2001,sp,5564,215,404,619
Argentina,2001,sp,65,249,436,685
Argentina,2002,sp,014,117,70,187
Argentina,2002,sp,1524,622,612,1234
Argentina,2002,sp,2534,580,658,1238
Argentina,2002,sp,3544,301,463,764
Argentina,2002,sp,4554,237,477,714
Argentina,2002,sp,5564,203,389,592
Argentina,2002,sp,65,255,399,654
Argentina,2003,sp,014,99,89,188
Argentina,2003,sp,1524,516,574,1090
Argentina,2003,sp,2534,513,565,1078
Argentina,2003,sp,3544,294,413,707
Argentina,2003,sp,4554,241,461,702
Argentina,2003,sp,5564,192,366,558
Argentina,2003,sp,65,231,405,636
Argentina,2004,sp,014,98,64,162
Argentina,2004,sp,1524,519,588,1107
Argentina,2004,sp,2534,477,543,1020
Argentina,2004,sp,3544,271,399,670
Argentina,2004,sp,4554,237,387,624
Argentina,2004,sp,5564,169,332,501
Argentina,2004,sp,65,237,345,582
Argentina,2005,sp,014,90,64,154
Argentina,2005,sp,1524,530,621,1151
Argentina,2005,sp,2534,474,530,1004
Argentina,2005,sp,3544,290,358,648
Argentina,2005,sp,4554,198,384,582
Argentina,2005,sp,5564,169,340,509
Argentina,2005,sp,65,240,348,588
Argentina,2006,ep,014,36,32,68
Argentina,2006,ep,1524,87,111,198
Argentina,2006,ep,2534,91,122,213
Argentina,2006,ep,3544,69,94,163
Argentina,2006,ep,4554,59,92,151
Argentina,2006,ep,5564,46,76,122
Argentina,2006,ep,65,75,91,166
Argentina,2006,sn,014,345,394,739
Argentina,2006,sn,1524,187,196,383
Argentina,2006,sn,2534,185,235,420
Argentina,2006,sn,3544,119,143,262
Argentina,2006,sn,4554,75,153,228
Argentina,2006,sn,5564,90,176,266
Argentina,2006,sn,65,127,187,314
Argentina,2006,sp,014,74,67,141
Argentina,2006,sp,1524,438,519,957
Argentina,2006,sp,2534,437,484,921
Argentina,2006,sp,3544,235,360,595
Argentina,2006,sp,4554,197,351,548
Argentina,2006,sp,5564,173,346,519
Argentina,2006,sp,65,213,321,534
Argentina,2007,ep,014,39,64,103
Argentina,2007,ep,1524,144,157,301
Argentina,2007,ep,2534,140,192,332
Argentina,2007,ep,3544,89,122,211
Argentina,2007,ep,4554,73,96,169
Argentina,2007,ep,5564,46,86,132
Argentina,2007,ep,65,90,95,185
Argentina,2007,sn,014,476,539,1015
Argentina,2007,sn,1524,234,278,512
Argentina,2007,sn,2534,199,214,413
Argentina,2007,sn,3544,135,189,324
Argentina,2007,sn,4554,111,147,258
Argentina,2007,sn,5564,67,159,226
Argentina,2007,sn,65,149,152,301
Argentina,2007,sp,014,70,77,147
Argentina,2007,sp,1524,558,656,1214
Argentina,2007,sp,2534,500,623,1123
Argentina,2007,sp,3544,246,401,647
Argentina,2007,sp,4554,217,415,632
Argentina,2007,sp,5564,172,389,561
Argentina,2007,sp,65,246,324,570
Argentina,2008,ep,014,37,51,88
Argentina,2008,ep,1524,125,163,288
Argentina,2008,ep,2534,158,191,349
Argentina,2008,ep,3544,88,155,243
Argentina,2008,ep,4554,66,104,170
Argentina,2008,ep,5564,58,96,154
Argentina,2008,ep,65,78,109,187
Argentina,2008,sn,014,409,417,826
Argentina,2008,sn,1524,207,287,494
Argentina,2008,sn,2534,199,238,437
Argentina,2008,sn,3544,128,175,303
Argentina,2008,sn,4554,81,162,243
Argentina,2008,sn,5564,79,125,204
Argentina,2008,sn,65,111,142,253
Argentina,2008,sp,014,66,69,135
Argentina,2008,sp,1524,536,633,1169
Argentina,2008,sp,2534,506,611,1117
Argentina,2008,sp,3544,252,390,642
Argentina,2008,sp,4554,221,416,637
Argentina,2008,sp,5564,157,364,521
Argentina,2008,sp,65,204,295,499
Argentina,2009,ep,014,24,25,49
Argentina,2009,ep,1524,74,86,160
Argentina,2009,ep,2534,90,113,203
Argentina,2009,ep,3544,61,93,154
Argentina,2009,ep,4554,53,79,132
Argentina,2009,ep,5564,32,77,109
Argentina,2009,ep,65,55,70,125
Argentina,2009,sn,014,217,269,486
Argentina,2009,sn,1524,189,193,382
Argentina,2009,sn,2534,156,226,382
Argentina,2009,sn,3544,99,154,253
Argentina,2009,sn,4554,99,129,228
Argentina,2009,sn,5564,62,136,198
Argentina,2009,sn,65,87,144,231
Argentina,2009,sp,014,63,44,107
Argentina,2009,sp,1524,434,546,980
Argentina,2009,sp,2534,406,483,889
Argentina,2009,sp,3544,257,348,605
Argentina,2009,sp,4554,185,327,512
Argentina,2009,sp,5564,137,303,440
Argentina,2009,sp,65,199,297,496
Argentina,2010,ep,014,17,23,40
Argentina,2010,ep,1524,72,91,163
Argentina,2010,ep,2534,68,104,172
Argentina,2010,ep,3544,56,86,142
Argentina,2010,ep,4554,59,60,119
Argentina,2010,ep,5564,44,61,105
Argentina,2010,ep,65,45,66,111
Argentina,2010,sn,014,186,190,376
Argentina,2010,sn,1524,171,214,385
Argentina,2010,sn,2534,132,196,328
Argentina,2010,sn,3544,98,155,253
Argentina,2010,sn,4554,82,148,230
Argentina,2010,sn,5564,67,126,193
Argentina,2010,sn,65,108,134,242
Argentina,2010,sp,014,59,56,115
Argentina,2010,sp,1524,421,536,957
Argentina,2010,sp,2534,426,491,917
Argentina,2010,sp,3544,233,309,542
Argentina,2010,sp,4554,184,302,486
Argentina,2010,sp,5564,153,340,493
Argentina,2010,sp,65,176,282,458
Argentina,2011,ep,014,75,72,147
